persona_id,model,w1_norm,w1_boot_mean,w1_boot_sd,w1_ci_lower,w1_ci_upper,country,sex,age_group,education
USA_Male_50-64_Higher,bielik,0.3403106332222222,0.340268219832736,0.013648416879886952,0.3158183990442055,0.36659498207885305,USA,Male,50-64,Higher
USA_Male_50-64_Higher,gemma3,0.3512544803333333,0.3521230585424134,0.01841888031578719,0.315994623655914,0.38890382317801675,USA,Male,50-64,Higher
USA_Male_50-64_Higher,qwen,0.36678614099999995,0.366273596176822,0.012027319574322428,0.34109916367980886,0.38830645161290317,USA,Male,50-64,Higher
USA_Male_50-64_Medium,bielik,0.27694444444444444,0.2772,0.013766957549493364,0.25055555555555553,0.3040277777777778,USA,Male,50-64,Medium
USA_Male_50-64_Medium,gemma3,0.2608333333333333,0.26224722222222224,0.022251493345764692,0.22055555555555553,0.30598958333333337,USA,Male,50-64,Medium
USA_Male_50-64_Medium,qwen,0.3013888888888889,0.30220277777777776,0.014114957773896625,0.2749826388888889,0.32987847222222216,USA,Male,50-64,Medium
USA_Male_65+_Higher,bielik,0.2901087802222222,0.28935353535353536,0.020023286012363153,0.2504817404817405,0.3274242424242424,USA,Male,65+,Higher
USA_Male_65+_Higher,gemma3,0.33644133666666665,0.3374110334110334,0.02570095645743556,0.289024864024864,0.38850038850038854,USA,Male,65+,Higher
USA_Male_65+_Higher,qwen,0.34731934733333336,0.34806216006216006,0.015492226589333849,0.3177933177933178,0.37995337995337997,USA,Male,65+,Higher
USA_Male_65+_Medium,bielik,0.24641414144444448,0.2467300505050505,0.0235890069493774,0.199665404040404,0.29190025252525253,USA,Male,65+,Medium
USA_Male_65+_Medium,gemma3,0.2298484845555556,0.22976656565656564,0.030825940536996787,0.17555555555555555,0.29174873737373735,USA,Male,65+,Medium
USA_Male_65+_Medium,qwen,0.29570707100000004,0.29537752525252525,0.016184247598292227,0.26410984848484853,0.32727272727272727,USA,Male,65+,Medium
